t_tot,t,m,m2,m4,E
0.0016326530612244899,0.0016326530612244899,-0.00734693877551,5.39775093711e-05,2.91357151791e-09,86
0.004081632653061225,0.0024489795918367346,-0.0122448979592,0.000149937526031,2.24812617122e-08,78
0.00816326530612245,0.004081632653061225,-0.00408163265306,1.66597251145e-05,2.77546440892e-10,70
0.008979591836734694,0.0008163265306122449,-0.00244897959184,5.99750104123e-06,3.59700187396e-11,70
0.009795918367346938,0.0008163265306122449,-0.00408163265306,1.66597251145e-05,2.77546440892e-10,74
0.012244897959183673,0.0024489795918367346,0.000816326530612,6.66389004581e-07,4.44074305427e-13,70
0.015510204081632652,0.0032653061224489797,-0.00571428571429,3.26530612245e-05,1.06622240733e-09,66
0.01714285714285714,0.0016326530612244899,-0.00244897959184,5.99750104123e-06,3.59700187396e-11,54
0.017959183673469385,0.0008163265306122449,-0.000816326530612,6.66389004581e-07,4.44074305427e-13,58
0.01877551020408163,0.0008163265306122449,-0.00244897959184,5.99750104123e-06,3.59700187396e-11,54
0.020408163265306117,0.0016326530612244899,0.000816326530612,6.66389004581e-07,4.44074305427e-13,46
0.02122448979591836,0.0008163265306122449,0.00244897959184,5.99750104123e-06,3.59700187396e-11,46
0.022040816326530606,0.0008163265306122449,0.000816326530612,6.66389004581e-07,4.44074305427e-13,50
0.02285714285714285,0.0008163265306122449,-0.000816326530612,6.66389004581e-07,4.44074305427e-13,50
0.025306122448979583,0.0024489795918367346,-0.00571428571429,3.26530612245e-05,1.06622240733e-09,38
0.026122448979591827,0.0008163265306122449,-0.00734693877551,5.39775093711e-05,2.91357151791e-09,42
0.03428571428571428,0.00816326530612245,-0.0236734693878,0.000560433152853,3.14085318817e-07,18
0.03510204081632653,0.0008163265306122449,-0.025306122449,0.000640399833403,4.10111946622e-07,14
0.035918367346938776,0.0008163265306122449,-0.0236734693878,0.000560433152853,3.14085318817e-07,10
0.037551020408163265,0.0016326530612244899,-0.0269387755102,0.000725697625989,5.26637044366e-07,6
0.03836734693877551,0.0008163265306122449,-0.025306122449,0.000640399833403,4.10111946622e-07,6
0.03918367346938776,0.0008163265306122449,-0.0269387755102,0.000725697625989,5.26637044366e-07,6
0.04000000000000001,0.0008163265306122449,-0.025306122449,0.000640399833403,4.10111946622e-07,-2
0.040816326530612256,0.0008163265306122449,-0.0236734693878,0.000560433152853,3.14085318817e-07,-2
0.0416326530612245,0.0008163265306122449,-0.0220408163265,0.00048579758434,2.3599929295e-07,-2
0.04244897959183675,0.0008163265306122449,-0.0236734693878,0.000560433152853,3.14085318817e-07,2
0.04489795918367349,0.0024489795918367346,-0.0187755102041,0.000352519783424,1.24270197705e-07,2
0.046530612244897976,0.0016326530612244899,-0.0155102040816,0.000240566430654,5.78722075576e-08,2
0.047346938775510224,0.0008163265306122449,-0.0171428571429,0.00029387755102,8.63640149938e-08,2
0.04816326530612247,0.0008163265306122449,-0.0155102040816,0.000240566430654,5.78722075576e-08,-2
0.04897959183673472,0.0008163265306122449,-0.0171428571429,0.00029387755102,8.63640149938e-08,-10
0.05061224489795921,0.0016326530612244899,-0.0204081632653,0.000416493127863,1.73466525557e-07,-18
0.052244897959183696,0.0016326530612244899,-0.0236734693878,0.000560433152853,3.14085318817e-07,-18
0.05469387755102043,0.0024489795918367346,-0.0187755102041,0.000352519783424,1.24270197705e-07,-22
0.05551020408163268,0.0008163265306122449,-0.0204081632653,0.000416493127863,1.73466525557e-07,-18
0.05632653061224493,0.0008163265306122449,-0.0220408163265,0.00048579758434,2.3599929295e-07,-22
0.057142857142857176,0.0008163265306122449,-0.0236734693878,0.000560433152853,3.14085318817e-07,-26
0.057959183673469424,0.0008163265306122449,-0.025306122449,0.000640399833403,4.10111946622e-07,-34
0.05877551020408167,0.0008163265306122449,-0.0236734693878,0.000560433152853,3.14085318817e-07,-34
0.06122448979591841,0.0024489795918367346,-0.0285714285714,0.000816326530612,6.66389004581e-07,-38
0.062040816326530655,0.0008163265306122449,-0.0269387755102,0.000725697625989,5.26637044366e-07,-46
0.0628571428571429,0.0008163265306122449,-0.025306122449,0.000640399833403,4.10111946622e-07,-50
0.06367346938775514,0.0008163265306122449,-0.0269387755102,0.000725697625989,5.26637044366e-07,-54
0.07265306122448983,0.008979591836734694,-0.0448979591837,0.00201582673886,4.0635574411e-06,-50
0.07510204081632657,0.0024489795918367346,-0.04,0.0016,2.56e-06,-58
0.08408163265306126,0.008979591836734694,-0.0220408163265,0.00048579758434,2.3599929295e-07,-74
0.0848979591836735,0.0008163265306122449,-0.0236734693878,0.000560433152853,3.14085318817e-07,-78
0.08734693877551024,0.0024489795918367346,-0.0187755102041,0.000352519783424,1.24270197705e-07,-70
0.08816326530612248,0.0008163265306122449,-0.0204081632653,0.000416493127863,1.73466525557e-07,-78
0.08897959183673472,0.0008163265306122449,-0.0187755102041,0.000352519783424,1.24270197705e-07,-82
0.08979591836734696,0.0008163265306122449,-0.0171428571429,0.00029387755102,8.63640149938e-08,-86
0.0906122448979592,0.0008163265306122449,-0.0187755102041,0.000352519783424,1.24270197705e-07,-94
0.09142857142857144,0.0008163265306122449,-0.0204081632653,0.000416493127863,1.73466525557e-07,-98
0.0979591836734694,0.006530612244897959,-0.00734693877551,5.39775093711e-05,2.91357151791e-09,-110
0.09959183673469389,0.0016326530612244899,-0.00408163265306,1.66597251145e-05,2.77546440892e-10,-118
0.10285714285714287,0.0032653061224489797,0.00244897959184,5.99750104123e-06,3.59700187396e-11,-138
0.10612244897959185,0.0032653061224489797,0.00897959183673,8.06330695544e-05,6.50169190576e-09,-150
0.10775510204081634,0.0016326530612244899,0.0122448979592,0.000149937526031,2.24812617122e-08,-142
0.10938775510204084,0.0016326530612244899,0.0155102040816,0.000240566430654,5.78722075576e-08,-142
0.11265306122448981,0.0032653061224489797,0.00897959183673,8.06330695544e-05,6.50169190576e-09,-146
0.11591836734693879,0.0032653061224489797,0.00244897959184,5.99750104123e-06,3.59700187396e-11,-150
0.123265306122449,0.007346938775510204,0.0171428571429,0.00029387755102,8.63640149938e-08,-150
0.12734693877551023,0.004081632653061225,0.025306122449,0.000640399833403,4.10111946622e-07,-166
0.1281632653061225,0.0008163265306122449,0.0236734693878,0.000560433152853,3.14085318817e-07,-170
0.12897959183673474,0.0008163265306122449,0.0220408163265,0.00048579758434,2.3599929295e-07,-174
0.13061224489795922,0.0016326530612244899,0.0187755102041,0.000352519783424,1.24270197705e-07,-178
0.1355102040816327,0.004897959183673469,0.00897959183673,8.06330695544e-05,6.50169190576e-09,-170
0.13632653061224495,0.0008163265306122449,0.00734693877551,5.39775093711e-05,2.91357151791e-09,-174
0.1371428571428572,0.0008163265306122449,0.00897959183673,8.06330695544e-05,6.50169190576e-09,-178
0.13795918367346946,0.0008163265306122449,0.00734693877551,5.39775093711e-05,2.91357151791e-09,-174
0.13877551020408171,0.0008163265306122449,0.00897959183673,8.06330695544e-05,6.50169190576e-09,-174
0.13959183673469397,0.0008163265306122449,0.00734693877551,5.39775093711e-05,2.91357151791e-09,-178
0.14040816326530622,0.0008163265306122449,0.00571428571429,3.26530612245e-05,1.06622240733e-09,-182
0.14285714285714296,0.0024489795918367346,0.010612244898,0.000112619741774,1.26832062373e-08,-186
0.14448979591836744,0.0016326530612244899,0.0138775510204,0.000192586422324,3.70895300636e-08,-186
0.14693877551020418,0.0024489795918367346,0.0187755102041,0.000352519783424,1.24270197705e-07,-194
0.14857142857142866,0.0016326530612244899,0.0155102040816,0.000240566430654,5.78722075576e-08,-202
0.14938775510204091,0.0008163265306122449,0.0138775510204,0.000192586422324,3.70895300636e-08,-202
0.15020408163265317,0.0008163265306122449,0.0155102040816,0.000240566430654,5.78722075576e-08,-202
0.15102040816326542,0.0008163265306122449,0.0171428571429,0.00029387755102,8.63640149938e-08,-206
0.1526530612244899,0.0016326530612244899,0.0138775510204,0.000192586422324,3.70895300636e-08,-206
0.15346938775510216,0.0008163265306122449,0.0122448979592,0.000149937526031,2.24812617122e-08,-206
0.15510204081632664,0.0016326530612244899,0.00897959183673,8.06330695544e-05,6.50169190576e-09,-210
0.15673469387755112,0.0016326530612244899,0.00571428571429,3.26530612245e-05,1.06622240733e-09,-210
0.15918367346938786,0.0024489795918367346,0.000816326530612,6.66389004581e-07,4.44074305427e-13,-218
0.16000000000000011,0.0008163265306122449,-0.000816326530612,6.66389004581e-07,4.44074305427e-13,-218
0.1616326530612246,0.0016326530612244899,0.00244897959184,5.99750104123e-06,3.59700187396e-11,-230
0.16244897959183685,0.0008163265306122449,0.00408163265306,1.66597251145e-05,2.77546440892e-10,-230
0.1632653061224491,0.0008163265306122449,0.00571428571429,3.26530612245e-05,1.06622240733e-09,-234
0.1722448979591838,0.008979591836734694,-0.0122448979592,0.000149937526031,2.24812617122e-08,-250
0.17387755102040828,0.0016326530612244899,-0.0155102040816,0.000240566430654,5.78722075576e-08,-250
0.176326530612245,0.0024489795918367346,-0.010612244898,0.000112619741774,1.26832062373e-08,-250
0.17714285714285727,0.0008163265306122449,-0.0122448979592,0.000149937526031,2.24812617122e-08,-254
0.182857142857143,0.005714285714285714,-0.000816326530612,6.66389004581e-07,4.44074305427e-13,-266
0.18530612244897973,0.0024489795918367346,-0.00571428571429,3.26530612245e-05,1.06622240733e-09,-258
0.186122448979592,0.0008163265306122449,-0.00408163265306,1.66597251145e-05,2.77546440892e-10,-250
0.18693877551020424,0.0008163265306122449,-0.00244897959184,5.99750104123e-06,3.59700187396e-11,-246
0.1877551020408165,0.0008163265306122449,-0.000816326530612,6.66389004581e-07,4.44074305427e-13,-250
0.1967346938775512,0.008979591836734694,-0.0187755102041,0.000352519783424,1.24270197705e-07,-254
0.19755102040816344,0.0008163265306122449,-0.0204081632653,0.000416493127863,1.73466525557e-07,-262
0.1983673469387757,0.0008163265306122449,-0.0220408163265,0.00048579758434,2.3599929295e-07,-262
0.19918367346938795,0.0008163265306122449,-0.0204081632653,0.000416493127863,1.73466525557e-07,-266
0.2000000000000002,0.0008163265306122449,-0.0220408163265,0.00048579758434,2.3599929295e-07,-274
0.20081632653061246,0.0008163265306122449,-0.0236734693878,0.000560433152853,3.14085318817e-07,-274
0.20571428571428593,0.004897959183673469,-0.0334693877551,0.0011201999167,1.25484785338e-06,-286
0.21877551020408184,0.013061224489795919,-0.0595918367347,0.00355118700541,1.26109291474e-05,-290
