t_tot,t,m,m2,m4,E
0.0022222222222222222,0.0022222222222222222,-0.0333333333333,0.00111111111111,1.23456790123e-06,-36
0.0025,0.0002777777777777778,-0.0327777777778,0.00107438271605,1.15429822055e-06,-44
0.005833333333333334,0.0033333333333333335,-0.0394444444444,0.00155586419753,2.42071340116e-06,-60
0.0077777777777777776,0.0019444444444444444,-0.0355555555556,0.00126419753086,1.59819539704e-06,-60
0.008055555555555555,0.0002777777777777778,-0.035,0.001225,1.500625e-06,-56
0.012777777777777777,0.004722222222222222,-0.0255555555556,0.000653086419753,4.26521871666e-07,-108
0.013055555555555555,0.0002777777777777778,-0.025,0.000625,3.90625e-07,-112
0.013888888888888888,0.0008333333333333334,-0.0266666666667,0.000711111111111,5.05679012346e-07,-112
0.014722222222222222,0.0008333333333333334,-0.025,0.000625,3.90625e-07,-112
0.016666666666666666,0.0019444444444444444,-0.0288888888889,0.000834567901235,6.96503581771e-07,-136
0.019166666666666665,0.0025,-0.0238888888889,0.000570679012346,3.25674535132e-07,-144
0.019999999999999997,0.0008333333333333334,-0.0222222222222,0.000493827160494,2.43865264441e-07,-144
0.021388888888888884,0.001388888888888889,-0.0194444444444,0.000378086419753,1.42949340802e-07,-156
0.022499999999999996,0.0011111111111111111,-0.0216666666667,0.000469444444444,2.2037808642e-07,-168
0.022777777777777772,0.0002777777777777778,-0.0211111111111,0.000445679012346,1.98629782045e-07,-168
0.02527777777777777,0.0025,-0.0261111111111,0.000681790123457,4.64837772443e-07,-188
0.027499999999999993,0.0022222222222222222,-0.0305555555556,0.000933641975309,8.71687338058e-07,-204
0.02805555555555555,0.0005555555555555556,-0.0316666666667,0.00100277777778,1.0055632716e-06,-208
0.030555555555555548,0.0025,-0.0266666666667,0.000711111111111,5.05679012346e-07,-232
0.030833333333333324,0.0002777777777777778,-0.0272222222222,0.000741049382716,5.49154187624e-07,-232
0.031388888888888876,0.0005555555555555556,-0.0283333333333,0.000802777777778,6.44452160494e-07,-236
0.03194444444444443,0.0005555555555555556,-0.0272222222222,0.000741049382716,5.49154187624e-07,-240
0.03222222222222221,0.0002777777777777778,-0.0266666666667,0.000711111111111,5.05679012346e-07,-248
0.03416666666666665,0.0019444444444444444,-0.0227777777778,0.000518827160494,2.69181622466e-07,-276
0.03444444444444443,0.0002777777777777778,-0.0233333333333,0.000544444444444,2.96419753086e-07,-284
0.03555555555555554,0.0011111111111111111,-0.0211111111111,0.000445679012346,1.98629782045e-07,-292
0.036111111111111094,0.0005555555555555556,-0.02,0.0004,1.6e-07,-296
0.03916666666666665,0.0030555555555555557,-0.0261111111111,0.000681790123457,4.64837772443e-07,-312
0.03944444444444443,0.0002777777777777778,-0.0255555555556,0.000653086419753,4.26521871666e-07,-312
0.04166666666666665,0.0022222222222222222,-0.03,0.0009,8.1e-07,-340
0.044444444444444425,0.002777777777777778,-0.0244444444444,0.000597530864198,3.57043133669e-07,-360
0.045833333333333316,0.001388888888888889,-0.0272222222222,0.000741049382716,5.49154187624e-07,-360
0.04749999999999998,0.0016666666666666668,-0.0305555555556,0.000933641975309,8.71687338058e-07,-364
0.04777777777777776,0.0002777777777777778,-0.03,0.0009,8.1e-07,-372
0.04944444444444442,0.0016666666666666668,-0.0266666666667,0.000711111111111,5.05679012346e-07,-392
0.050555555555555534,0.0011111111111111111,-0.0288888888889,0.000834567901235,6.96503581771e-07,-400
0.0522222222222222,0.0016666666666666668,-0.0322222222222,0.00103827160494,1.07800792562e-06,-408
0.05305555555555553,0.0008333333333333334,-0.0338888888889,0.00114845679012,1.31895299878e-06,-412
0.05388888888888886,0.0008333333333333334,-0.0322222222222,0.00103827160494,1.07800792562e-06,-420
0.05527777777777775,0.001388888888888889,-0.0294444444444,0.000866975308642,7.51646185795e-07,-424
0.057777777777777754,0.0025,-0.0244444444444,0.000597530864198,3.57043133669e-07,-436
0.058611111111111086,0.0008333333333333334,-0.0261111111111,0.000681790123457,4.64837772443e-07,-448
0.07777777777777775,0.019166666666666665,-0.0644444444444,0.00415308641975,1.72481268099e-05,-504
0.09527777777777775,0.0175,-0.0294444444444,0.000866975308642,7.51646185795e-07,-492
0.09555555555555553,0.0002777777777777778,-0.03,0.0009,8.1e-07,-500
0.09583333333333331,0.0002777777777777778,-0.0294444444444,0.000866975308642,7.51646185795e-07,-504
0.10305555555555554,0.007222222222222222,-0.015,0.000225,5.0625e-08,-548
0.10333333333333332,0.0002777777777777778,-0.0155555555556,0.000241975308642,5.85520499924e-08,-544
0.10388888888888888,0.0005555555555555556,-0.0166666666667,0.000277777777778,7.71604938272e-08,-544
0.12,0.01611111111111111,0.0155555555556,0.000241975308642,5.85520499924e-08,-628
0.12194444444444444,0.0019444444444444444,0.0194444444444,0.000378086419753,1.42949340802e-07,-632
0.12444444444444444,0.0025,0.0144444444444,0.000208641975309,4.35314738607e-08,-660
0.12472222222222222,0.0002777777777777778,0.0138888888889,0.000192901234568,3.72108862978e-08,-656
0.12611111111111112,0.001388888888888889,0.0166666666667,0.000277777777778,7.71604938272e-08,-668
0.12722222222222224,0.0011111111111111111,0.0188888888889,0.000356790123457,1.27299192196e-07,-680
0.12916666666666668,0.0019444444444444444,0.015,0.000225,5.0625e-08,-692
0.12944444444444445,0.0002777777777777778,0.0155555555556,0.000241975308642,5.85520499924e-08,-696
0.1313888888888889,0.0019444444444444444,0.0194444444444,0.000378086419753,1.42949340802e-07,-704
0.13194444444444445,0.0005555555555555556,0.0183333333333,0.000336111111111,1.12970679012e-07,-712
0.1322222222222222,0.0002777777777777778,0.0177777777778,0.000316049382716,9.98872123152e-08,-716
0.13249999999999998,0.0002777777777777778,0.0183333333333,0.000336111111111,1.12970679012e-07,-724
0.1333333333333333,0.0008333333333333334,0.0166666666667,0.000277777777778,7.71604938272e-08,-740
0.13361111111111107,0.0002777777777777778,0.0161111111111,0.000259567901235,6.73754953513e-08,-744
0.13388888888888884,0.0002777777777777778,0.0155555555556,0.000241975308642,5.85520499924e-08,-748
0.1344444444444444,0.0005555555555555556,0.0166666666667,0.000277777777778,7.71604938272e-08,-748
0.13472222222222216,0.0002777777777777778,0.0172222222222,0.000296604938272,8.79744894071e-08,-752
0.13638888888888884,0.0016666666666666668,0.0138888888889,0.000192901234568,3.72108862978e-08,-764
0.1366666666666666,0.0002777777777777778,0.0144444444444,0.000208641975309,4.35314738607e-08,-772
0.13722222222222216,0.0005555555555555556,0.0133333333333,0.000177777777778,3.16049382716e-08,-780
0.13749999999999993,0.0002777777777777778,0.0138888888889,0.000192901234568,3.72108862978e-08,-788
0.13833333333333325,0.0008333333333333334,0.0122222222222,0.000149382716049,2.23151958543e-08,-788
0.13861111111111102,0.0002777777777777778,0.0116666666667,0.000136111111111,1.85262345679e-08,-796
0.13944444444444434,0.0008333333333333334,0.01,0.0001,1e-08,-812
0.1447222222222221,0.005277777777777778,0.0205555555556,0.000422530864198,1.785323312e-07,-816
0.15249999999999989,0.0077777777777777776,0.0361111111111,0.00130401234568,1.70044819768e-06,-836
0.16416666666666654,0.011666666666666667,0.0594444444444,0.00353364197531,1.24866256097e-05,-904
0.1647222222222221,0.0005555555555555556,0.0605555555556,0.00366697530864,1.34467079142e-05,-916
0.1874999999999999,0.02277777777777778,0.015,0.000225,5.0625e-08,-928
0.1883333333333332,0.0008333333333333334,0.0166666666667,0.000277777777778,7.71604938272e-08,-928
0.18888888888888877,0.0005555555555555556,0.0177777777778,0.000316049382716,9.98872123152e-08,-940
0.18944444444444433,0.0005555555555555556,0.0166666666667,0.000277777777778,7.71604938272e-08,-948
0.19055555555555545,0.0011111111111111111,0.0188888888889,0.000356790123457,1.27299192196e-07,-960
0.19277777777777766,0.0022222222222222222,0.0144444444444,0.000208641975309,4.35314738607e-08,-968
0.19416666666666654,0.001388888888888889,0.0172222222222,0.000296604938272,8.79744894071e-08,-980
0.1947222222222221,0.0005555555555555556,0.0183333333333,0.000336111111111,1.12970679012e-07,-984
0.20083333333333322,0.006111111111111111,0.00611111111111,3.73456790123e-05,1.39469974089e-09,-1008
0.203611111111111,0.002777777777777778,0.0116666666667,0.000136111111111,1.85262345679e-08,-1024
0.20416666666666655,0.0005555555555555556,0.0127777777778,0.000163271604938,2.66576169791e-08,-1024
0.20444444444444432,0.0002777777777777778,0.0122222222222,0.000149382716049,2.23151958543e-08,-1024
0.21111111111111097,0.006666666666666667,-0.00111111111111,1.23456790123e-06,1.52415790276e-12,-1004
0.2147222222222221,0.003611111111111111,-0.00833333333333,6.94444444444e-05,4.8225308642e-09,-1004
0.21499999999999986,0.0002777777777777778,-0.00777777777778,6.04938271605e-05,3.65950312452e-09,-996
0.22027777777777763,0.005277777777777778,0.00277777777778,7.71604938272e-06,5.95374180765e-11,-1016
0.2219444444444443,0.0016666666666666668,-0.000555555555556,3.08641975309e-07,9.52598689224e-14,-1024
0.22472222222222207,0.002777777777777778,0.005,2.5e-05,6.25e-10,-1040
0.22527777777777763,0.0005555555555555556,0.00611111111111,3.73456790123e-05,1.39469974089e-09,-1036
