t_tot,t,m,m2,m4,E
0.0002777777777777778,0.0002777777777777778,-0.0161111111111,0.000259567901235,6.73754953513e-08,96
0.001388888888888889,0.0011111111111111111,-0.0138888888889,0.000192901234568,3.72108862978e-08,88
0.004166666666666667,0.002777777777777778,-0.00833333333333,6.94444444444e-05,4.8225308642e-09,68
0.005277777777777778,0.0011111111111111111,-0.00611111111111,3.73456790123e-05,1.39469974089e-09,60
0.005833333333333334,0.0005555555555555556,-0.005,2.5e-05,6.25e-10,60
0.006666666666666667,0.0008333333333333334,-0.00333333333333,1.11111111111e-05,1.23456790123e-10,52
0.006944444444444445,0.0002777777777777778,-0.00277777777778,7.71604938272e-06,5.95374180765e-11,52
0.007777777777777778,0.0008333333333333334,-0.00444444444444,1.97530864198e-05,3.90184423106e-10,44
0.008055555555555555,0.0002777777777777778,-0.005,2.5e-05,6.25e-10,36
0.008333333333333333,0.0002777777777777778,-0.00555555555556,3.08641975309e-05,9.52598689224e-10,32
0.011944444444444445,0.003611111111111111,-0.0127777777778,0.000163271604938,2.66576169791e-08,-8
0.0125,0.0005555555555555556,-0.0138888888889,0.000192901234568,3.72108862978e-08,-20
0.016666666666666666,0.004166666666666667,-0.00555555555556,3.08641975309e-05,9.52598689224e-10,-80
0.016944444444444443,0.0002777777777777778,-0.005,2.5e-05,6.25e-10,-76
0.017499999999999998,0.0005555555555555556,-0.00611111111111,3.73456790123e-05,1.39469974089e-09,-84
0.020277777777777777,0.002777777777777778,-0.0116666666667,0.000136111111111,1.85262345679e-08,-100
0.02222222222222222,0.0019444444444444444,-0.00777777777778,6.04938271605e-05,3.65950312452e-09,-116
0.03055555555555555,0.008333333333333333,-0.0244444444444,0.000597530864198,3.57043133669e-07,-160
0.03194444444444444,0.001388888888888889,-0.0272222222222,0.000741049382716,5.49154187624e-07,-176
0.032777777777777774,0.0008333333333333334,-0.0288888888889,0.000834567901235,6.96503581771e-07,-184
0.039722222222222214,0.006944444444444444,-0.015,0.000225,5.0625e-08,-228
0.040833333333333326,0.0011111111111111111,-0.0172222222222,0.000296604938272,8.79744894071e-08,-236
0.04638888888888888,0.005555555555555556,-0.0283333333333,0.000802777777778,6.44452160494e-07,-296
0.04944444444444444,0.0030555555555555557,-0.0222222222222,0.000493827160494,2.43865264441e-07,-320
0.054444444444444434,0.005,-0.0122222222222,0.000149382716049,2.23151958543e-08,-356
0.055277777777777766,0.0008333333333333334,-0.0105555555556,0.000111419753086,1.24143613778e-08,-356
0.055555555555555546,0.0002777777777777778,-0.01,0.0001,1e-08,-364
0.05638888888888888,0.0008333333333333334,-0.0116666666667,0.000136111111111,1.85262345679e-08,-380
0.08638888888888888,0.03,-0.0716666666667,0.00513611111111,2.63796373457e-05,-564
0.08777777777777776,0.001388888888888889,-0.0688888888889,0.00474567901235,2.25214692882e-05,-576
0.08805555555555554,0.0002777777777777778,-0.0683333333333,0.00466944444444,2.18037114198e-05,-584
0.08944444444444442,0.001388888888888889,-0.0711111111111,0.00505679012346,2.55711263527e-05,-600
0.09083333333333331,0.001388888888888889,-0.0683333333333,0.00466944444444,2.18037114198e-05,-612
0.09333333333333331,0.0025,-0.0733333333333,0.00537777777778,2.89204938272e-05,-640
0.09805555555555553,0.004722222222222222,-0.0827777777778,0.00685216049383,4.69521034332e-05,-692
0.16972222222222222,0.07166666666666667,0.0605555555556,0.00366697530864,1.34467079142e-05,-996
0.16999999999999998,0.0002777777777777778,0.0611111111111,0.00373456790123,1.39469974089e-05,-1004
0.1722222222222222,0.0022222222222222222,0.0655555555556,0.0042975308642,1.84687715287e-05,-1036
0.18055555555555552,0.008333333333333333,0.0488888888889,0.00239012345679,5.7126901387e-06,-1060
0.1808333333333333,0.0002777777777777778,0.0494444444444,0.00244475308642,5.97681765356e-06,-1064
0.18111111111111106,0.0002777777777777778,0.0488888888889,0.00239012345679,5.7126901387e-06,-1064
0.18194444444444438,0.0008333333333333334,0.0505555555556,0.00255586419753,6.53244179622e-06,-1080
0.18249999999999994,0.0005555555555555556,0.0494444444444,0.00244475308642,5.97681765356e-06,-1080
0.21972222222222215,0.03722222222222222,0.123888888889,0.0153484567901,0.000235575125838,-1276
0.22222222222222215,0.0025,0.118888888889,0.0141345679012,0.000199786009755,-1304
0.23472222222222217,0.0125,0.0938888888889,0.00881512345679,7.77064015585e-05,-1416
0.23861111111111105,0.0038888888888888888,0.101666666667,0.0103361111111,0.000106835192901,-1436
0.23972222222222217,0.0011111111111111111,0.103888888889,0.0107929012346,0.000116486717059,-1452
0.24138888888888885,0.0016666666666666668,0.107222222222,0.0114966049383,0.000132171925107,-1472
0.2433333333333333,0.0019444444444444444,0.103333333333,0.0106777777778,0.000114014938272,-1504
0.24361111111111106,0.0002777777777777778,0.103888888889,0.0107929012346,0.000116486717059,-1508
0.24499999999999994,0.001388888888888889,0.106666666667,0.0113777777778,0.00012945382716,-1524
0.24694444444444438,0.0019444444444444444,0.110555555556,0.0122225308642,0.000149390260726,-1544
0.2533333333333333,0.006388888888888889,0.0977777777778,0.00956049382716,9.14030422192e-05,-1604
