t_tot,t,m,m2,m4,E
0.0011111111111111111,0.0011111111111111111,0.0333333333333,0.00111111111111,1.23456790123e-06,-56
0.0022222222222222222,0.0011111111111111111,0.0355555555556,0.00126419753086,1.59819539704e-06,-60
0.01888888888888889,0.016666666666666666,0.00222222222222,4.93827160494e-06,2.43865264441e-11,-80
0.023333333333333334,0.0044444444444444444,-0.00666666666667,4.44444444444e-05,1.97530864198e-09,-80
0.025555555555555557,0.0022222222222222222,-0.00222222222222,4.93827160494e-06,2.43865264441e-11,-84
0.030000000000000002,0.0044444444444444444,-0.0111111111111,0.000123456790123,1.52415790276e-08,-88
0.03222222222222222,0.0022222222222222222,-0.00666666666667,4.44444444444e-05,1.97530864198e-09,-88
0.034444444444444444,0.0022222222222222222,-0.0111111111111,0.000123456790123,1.52415790276e-08,-96
0.04555555555555556,0.011111111111111112,-0.0333333333333,0.00111111111111,1.23456790123e-06,-100
0.05555555555555556,0.01,-0.0533333333333,0.00284444444444,8.09086419753e-06,-112
0.05888888888888889,0.0033333333333333335,-0.06,0.0036,1.296e-05,-128
0.07666666666666667,0.017777777777777778,-0.0244444444444,0.000597530864198,3.57043133669e-07,-140
0.07777777777777778,0.0011111111111111111,-0.0266666666667,0.000711111111111,5.05679012346e-07,-144
0.14,0.06222222222222222,0.0977777777778,0.00956049382716,9.14030422192e-05,-208
0.16555555555555557,0.025555555555555557,0.0466666666667,0.00217777777778,4.74271604938e-06,-240
0.16666666666666669,0.0011111111111111111,0.0444444444444,0.00197530864198,3.90184423106e-06,-240
0.19222222222222224,0.025555555555555557,0.0955555555556,0.00913086419753,8.33726809938e-05,-284
0.1977777777777778,0.005555555555555556,0.0844444444444,0.00713086419753,5.08492242036e-05,-304
0.2,0.0022222222222222222,0.08,0.0064,4.096e-05,-308
0.2111111111111111,0.011111111111111112,0.102222222222,0.010449382716,0.000109189599146,-344
0.21222222222222223,0.0011111111111111111,0.104444444444,0.0109086419753,0.000118998469745,-348
0.23,0.017777777777777778,0.0688888888889,0.00474567901235,2.25214692882e-05,-368
0.23111111111111113,0.0011111111111111111,0.0666666666667,0.00444444444444,1.97530864198e-05,-372
0.24666666666666667,0.015555555555555555,0.0977777777778,0.00956049382716,9.14030422192e-05,-388
0.3377777777777778,0.09111111111111111,-0.0844444444444,0.00713086419753,5.08492242036e-05,-444
0.3788888888888889,0.04111111111111111,-0.00222222222222,4.93827160494e-06,2.43865264441e-11,-472
