t_tot,t,m,m2,m4,E
0.00109375,0.00109375,0.0015625,2.44140625e-06,5.96046447754e-12,4
0.0015625,0.00046875,0.000625,3.90625e-07,1.52587890625e-13,-12
0.0023437500000000003,0.00078125,-0.0009375,8.7890625e-07,7.72476196289e-13,-32
0.0028125000000000003,0.00046875,-0.001875,3.515625e-06,1.23596191406e-11,-44
0.0040625,0.00125,0.000625,3.90625e-07,1.52587890625e-13,-68
0.00625,0.0021875,-0.00375,1.40625e-05,1.9775390625e-10,-112
0.01234375,0.00609375,-0.0159375,0.00025400390625,6.45179843903e-08,-188
0.01375,0.00140625,-0.013125,0.000172265625,2.96754455566e-08,-212
0.01484375,0.00109375,-0.0109375,0.00011962890625,1.43110752106e-08,-244
0.0159375,0.00109375,-0.00875,7.65625e-05,5.86181640625e-09,-264
0.0203125,0.004375,0.0,0.0,0.0,-340
0.029531250000000002,0.00921875,-0.0184375,0.00033994140625,1.15560159683e-07,-488
0.030312500000000003,0.00078125,-0.02,0.0004,1.6e-07,-504
0.032343750000000004,0.00203125,-0.0159375,0.00025400390625,6.45179843903e-08,-540
0.0325,0.00015625,-0.015625,0.000244140625,5.96046447754e-08,-548
0.03296875,0.00046875,-0.0146875,0.00021572265625,4.65362644196e-08,-552
0.03390625,0.0009375,-0.0128125,0.00016416015625,2.69485569e-08,-572
0.03671875,0.0028125,-0.0184375,0.00033994140625,1.15560159683e-07,-616
0.04828125,0.0115625,-0.0415625,0.00172744140625,2.98405381203e-06,-772
0.05171875,0.0034375,-0.0484375,0.00234619140625,5.50461411476e-06,-832
0.0521875,0.00046875,-0.049375,0.002437890625,5.94331069946e-06,-844
0.0959375,0.04375,0.038125,0.001453515625,2.11270767212e-06,-1204
0.09671874999999999,0.00078125,0.0365625,0.00133681640625,1.78707810402e-06,-1224
0.09734374999999999,0.000625,0.0353125,0.00124697265625,1.55494080544e-06,-1244
0.09749999999999999,0.00015625,0.035625,0.001269140625,1.61071792603e-06,-1252
0.09890624999999999,0.00140625,0.0384375,0.00147744140625,2.1828331089e-06,-1276
0.10171874999999998,0.0028125,0.0440625,0.00194150390625,3.76943741798e-06,-1320
0.10187499999999998,0.00015625,0.04375,0.0019140625,3.66363525391e-06,-1324
0.10249999999999998,0.000625,0.045,0.002025,4.100625e-06,-1340
0.10374999999999998,0.00125,0.0475,0.00225625,5.0906640625e-06,-1356
0.10562499999999998,0.001875,0.04375,0.0019140625,3.66363525391e-06,-1388
0.11531249999999998,0.0096875,0.063125,0.003984765625,1.58783570862e-05,-1548
0.11546874999999998,0.00015625,0.0628125,0.00394541015625,1.5566261301e-05,-1552
0.12828124999999999,0.0128125,0.0371875,0.00138291015625,1.91244050026e-06,-1736
0.13359374999999998,0.0053125,0.0478125,0.00228603515625,5.22595673561e-06,-1832
0.16453125,0.0309375,-0.0140625,0.00019775390625,3.91066074371e-08,-2132
0.16734374999999999,0.0028125,-0.0196875,0.00038759765625,1.5023194313e-07,-2184
0.17406249999999998,0.00671875,-0.00625,3.90625e-05,1.52587890625e-09,-2280
0.17984374999999997,0.00578125,0.0053125,2.822265625e-05,7.96518325806e-10,-2336
0.18078124999999998,0.0009375,0.0071875,5.166015625e-05,2.66877174377e-09,-2360
0.1828125,0.00203125,0.003125,9.765625e-06,9.53674316406e-11,-2400
0.18296874999999999,0.00015625,0.0034375,1.181640625e-05,1.39627456665e-10,-2400
0.18312499999999998,0.00015625,0.003125,9.765625e-06,9.53674316406e-11,-2408
0.18328124999999998,0.00015625,0.0028125,7.91015625e-06,6.25705718994e-11,-2412
0.18781249999999997,0.00453125,0.011875,0.000141015625,1.98854064941e-08,-2504
0.18874999999999997,0.0009375,0.01,0.0001,1e-08,-2520
0.18953124999999998,0.00078125,0.0115625,0.00013369140625,1.78733921051e-08,-2528
0.19906249999999998,0.00953125,-0.0075,5.625e-05,3.1640625e-09,-2640
0.20296874999999998,0.00390625,0.0003125,9.765625e-08,9.53674316406e-15,-2688
0.20437499999999997,0.00140625,0.003125,9.765625e-06,9.53674316406e-11,-2712
0.20453124999999997,0.00015625,0.0028125,7.91015625e-06,6.25705718994e-11,-2716
0.30203125,0.0975,0.1978125,0.0391297851562,0.00153114008637,-3376
0.4046875,0.10265625,-0.0075,5.625e-05,3.1640625e-09,-4184
0.618125,0.2134375,0.419375,0.175875390625,0.0309321530275,-5324
0.61859375,0.00046875,0.4184375,0.175089941406,0.0306564875816,-5336
1.1340625000000002,0.51546875,-0.6125,0.37515625,0.140742211914,-7744
1.8432812500000002,0.70921875,0.8059375,0.649535253906,0.421896046067,-9932
2.6996875000000005,0.85640625,-0.906875,0.822422265625,0.676378382996,-11276
3.6351562500000005,0.93546875,0.9640625,0.929416503906,0.863815037733,-12204
4.61125,0.97609375,-0.988125,0.976391015625,0.953339415393,-12532
5.60171875,0.99046875,0.9928125,0.985676660156,0.971558478377,-12644
6.59671875,0.995,-0.9971875,0.994382910156,0.988797372011,-12728
7.59265625,0.9959375,0.9946875,0.989403222656,0.978918737003,-12680
8.58671875,0.9940625,-0.9934375,0.986918066406,0.974007269799,-12636
9.5809375,0.99421875,0.995,0.990025,0.980149500625,-12680
10.57640625,0.99546875,-0.9959375,0.991891503906,0.983848755521,-12700
11.571875,0.99546875,0.995,0.990025,0.980149500625,-12680
12.566875,0.995,-0.995,0.990025,0.980149500625,-12680
13.56109375,0.99421875,0.9934375,0.986918066406,0.974007269799,-12640
14.554062499999999,0.99296875,-0.9925,0.98505625,0.970335815664,-12616
15.5478125,0.99375,0.995,0.990025,0.980149500625,-12684
16.54265625,0.99484375,-0.9946875,0.989403222656,0.978918737003,-12680
17.5378125,0.99515625,0.995625,0.991269140625,0.982614509155,-12688
18.532343750000003,0.99453125,-0.9934375,0.986918066406,0.974007269799,-12640
19.52625,0.99390625,0.994375,0.988781640625,0.977689132837,-12672
20.5215625,0.9953125,-0.99625,0.9925140625,0.98508416426,-12704
21.51765625,0.99609375,0.9959375,0.991891503906,0.983848755521,-12700
22.512031250000003,0.994375,-0.9928125,0.985676660156,0.971558478377,-12624
23.503750000000004,0.99171875,0.990625,0.981337890625,0.963024055576,-12576
24.496250000000003,0.9925,-0.994375,0.988781640625,0.977689132837,-12660
25.490468750000005,0.99421875,0.9940625,0.988160253906,0.9764606874,-12652
26.485000000000007,0.99453125,-0.995,0.990025,0.980149500625,-12680
27.479375000000008,0.994375,0.99375,0.9875390625,0.975233399963,-12648
28.47390625000001,0.99453125,-0.9953125,0.990646972656,0.981381424433,-12688
29.46906250000001,0.99515625,0.995,0.990025,0.980149500625,-12680
30.463437500000012,0.994375,-0.99375,0.9875390625,0.975233399963,-12664
31.457812500000014,0.994375,0.995,0.990025,0.980149500625,-12676
32.453125000000014,0.9953125,-0.995625,0.991269140625,0.982614509155,-12708
33.448281250000015,0.99515625,0.9946875,0.989403222656,0.978918737003,-12668
34.44390625000001,0.995625,-0.9965625,0.993136816406,0.986320736102,-12712
35.440156250000015,0.99625,0.9959375,0.991891503906,0.983848755521,-12696
36.43484375000001,0.9946875,-0.9934375,0.986918066406,0.974007269799,-12640
37.428125000000016,0.99328125,0.993125,0.986297265625,0.972782296179,-12636
38.42203125000002,0.99390625,-0.9946875,0.989403222656,0.978918737003,-12668
39.41750000000002,0.99546875,0.99625,0.9925140625,0.98508416426,-12724
40.41375000000002,0.99625,-0.99625,0.9925140625,0.98508416426,-12704
41.40859375000002,0.99484375,0.9934375,0.986918066406,0.974007269799,-12640
42.40390625000002,0.9953125,-0.9971875,0.994382910156,0.988797372011,-12732
43.39937500000002,0.99546875,0.99375,0.9875390625,0.975233399963,-12644
44.391718750000024,0.99234375,-0.9909375,0.981957128906,0.96423980301,-12616
45.38546875000002,0.99375,0.9965625,0.993136816406,0.986320736102,-12716
46.381718750000026,0.99625,-0.9959375,0.991891503906,0.983848755521,-12696
47.37703125000002,0.9953125,0.9946875,0.989403222656,0.978918737003,-12664
48.37203125000002,0.995,-0.9953125,0.990646972656,0.981381424433,-12680
49.36750000000002,0.99546875,0.995625,0.991269140625,0.982614509155,-12700
50.36312500000002,0.995625,-0.995625,0.991269140625,0.982614509155,-12696
