t_tot,t,m,m2,m4,E
0.010625,0.010625,0.03375,0.0011390625,1.29746337891e-06,-84
0.01625,0.005625,0.045,0.002025,4.100625e-06,-120
0.019375,0.003125,0.03875,0.0015015625,2.25468994141e-06,-140
0.02,0.000625,0.04,0.0016,2.56e-06,-144
0.0225,0.0025,0.035,0.001225,1.500625e-06,-156
0.02375,0.00125,0.0325,0.00105625,1.1156640625e-06,-156
0.024375,0.000625,0.03375,0.0011390625,1.29746337891e-06,-160
0.025,0.000625,0.035,0.001225,1.500625e-06,-160
0.0275,0.0025,0.03,0.0009,8.1e-07,-168
0.028125,0.000625,0.03125,0.0009765625,9.53674316406e-07,-176
0.05,0.021875,0.075,0.005625,3.1640625e-05,-240
0.052500000000000005,0.0025,0.08,0.0064,4.096e-05,-256
0.058125,0.005625,0.06875,0.0047265625,2.23403930664e-05,-280
0.059375000000000004,0.00125,0.07125,0.0050765625,2.57714868164e-05,-276
0.063125,0.00375,0.07875,0.0062015625,3.84593774414e-05,-300
0.064375,0.00125,0.08125,0.0066015625,4.35806274414e-05,-292
0.073125,0.00875,0.06375,0.0040640625,1.65166040039e-05,-320
0.078125,0.005,0.07375,0.0054390625,2.95834008789e-05,-336
0.081875,0.00375,0.06625,0.0043890625,1.92638696289e-05,-340
0.141875,0.06,-0.05375,0.0028890625,8.34668212891e-06,-436
0.1425,0.000625,-0.0525,0.00275625,7.5969140625e-06,-440
0.163125,0.020625,-0.09375,0.0087890625,7.72476196289e-05,-480
0.19,0.026875,-0.1475,0.02175625,0.000473334414062,-492
0.21875,0.02875,-0.09,0.0081,6.561e-05,-524
0.224375,0.005625,-0.07875,0.0062015625,3.84593774414e-05,-544
0.22999999999999998,0.005625,-0.09,0.0081,6.561e-05,-564
0.23124999999999998,0.00125,-0.0925,0.00855625,7.32094140625e-05,-568
0.23187499999999997,0.000625,-0.09375,0.0087890625,7.72476196289e-05,-568
0.23749999999999996,0.005625,-0.0825,0.00680625,4.63250390625e-05,-568
0.23812499999999995,0.000625,-0.08125,0.0066015625,4.35806274414e-05,-572
0.25687499999999996,0.01875,-0.04375,0.0019140625,3.66363525391e-06,-616
0.25749999999999995,0.000625,-0.045,0.002025,4.100625e-06,-620
0.2612499999999999,0.00375,-0.0525,0.00275625,7.5969140625e-06,-632
0.2624999999999999,0.00125,-0.055,0.003025,9.150625e-06,-640
0.2656249999999999,0.003125,-0.06125,0.0037515625,1.40742211914e-05,-652
0.2724999999999999,0.006875,-0.075,0.005625,3.1640625e-05,-668
0.2787499999999999,0.00625,-0.0875,0.00765625,5.86181640625e-05,-684
0.27999999999999986,0.00125,-0.085,0.007225,5.2200625e-05,-680
0.2868749999999999,0.006875,-0.07125,0.0050765625,2.57714868164e-05,-692
0.2887499999999999,0.001875,-0.075,0.005625,3.1640625e-05,-700
0.2912499999999999,0.0025,-0.08,0.0064,4.096e-05,-716
0.2931249999999999,0.001875,-0.08375,0.0070140625,4.91970727539e-05,-720
0.2943749999999999,0.00125,-0.08625,0.0074390625,5.53396508789e-05,-720
0.3181249999999999,0.02375,-0.03875,0.0015015625,2.25468994141e-06,-748
0.31874999999999987,0.000625,-0.0375,0.00140625,1.9775390625e-06,-748
0.31937499999999985,0.000625,-0.03875,0.0015015625,2.25468994141e-06,-748
0.32312499999999983,0.00375,-0.04625,0.0021390625,4.57558837891e-06,-756
0.3599999999999998,0.036875,0.0275,0.00075625,5.719140625e-07,-796
0.3706249999999998,0.010625,0.04875,0.0023765625,5.64804931641e-06,-784
0.4049999999999998,0.034375,-0.02,0.0004,1.6e-07,-812
0.4074999999999998,0.0025,-0.025,0.000625,3.90625e-07,-816
0.4131249999999998,0.005625,-0.03625,0.0013140625,1.72676025391e-06,-832
0.4137499999999998,0.000625,-0.035,0.001225,1.500625e-06,-828
0.4837499999999998,0.07,-0.175,0.030625,0.000937890625,-944
0.4856249999999998,0.001875,-0.17875,0.0319515625,0.00102090234619,-944
0.5062499999999998,0.020625,-0.1375,0.01890625,0.000357446289063,-936
0.5668749999999998,0.060625,-0.01625,0.0002640625,6.97290039063e-08,-984
0.7056249999999998,0.13875,-0.29375,0.0862890625,0.00744580230713,-1076
0.8056249999999998,0.1,-0.09375,0.0087890625,7.72476196289e-05,-1236
0.8168749999999998,0.01125,-0.07125,0.0050765625,2.57714868164e-05,-1204
0.8306249999999998,0.01375,-0.09875,0.0097515625,9.50929711914e-05,-1260
0.8337499999999999,0.003125,-0.105,0.011025,0.000121550625,-1264
0.8343749999999999,0.000625,-0.10625,0.0112890625,0.000127442932129,-1272
0.8368749999999998,0.0025,-0.10125,0.0102515625,0.000105094533691,-1276
0.8387499999999998,0.001875,-0.105,0.011025,0.000121550625,-1272
0.8543749999999998,0.015625,-0.07375,0.0054390625,2.95834008789e-05,-1272
0.8549999999999998,0.000625,-0.075,0.005625,3.1640625e-05,-1280
